Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
2656,1539391396.7209015,2018-10-13_084316,46.112,0.107,-0.056,0.949,-0.862,-0.282,-0.534,53.594,-28.301,81.47,43.47,1019.37296875
2657,1539391396.8479311,2018-10-13_084316,46.139,0.107,-0.059,0.949,-0.877,-0.328,-0.42,53.065,-27.063,82.322,43.47,1019.364296875
2658,1539391396.9791365,2018-10-13_084316,46.106,0.108,-0.057,0.949,-0.847,-0.16,-0.427,53.946,-24.41,81.47,43.47,1019.3591015625
2659,1539391397.1041024,2018-10-13_084317,46.121,0.108,-0.057,0.947,-0.748,-0.084,-0.473,53.065,-25.648,81.299,43.47,1019.404140625
2660,1539391397.2367878,2018-10-13_084317,46.13,0.109,-0.059,0.948,-0.717,-0.282,-0.465,51.655,-25.648,81.981,43.48,1019.36859375
2661,1539391397.3569508,2018-10-13_084317,46.139,0.105,-0.059,0.947,-0.702,-0.175,-0.458,53.77,-25.648,80.958,43.48,1019.3564453125
2662,1539391397.4863753,2018-10-13_084317,46.133,0.107,-0.056,0.945,-0.755,-0.122,-0.496,0,0,0,43.48,1019.3564453125
2663,1539391397.6062713,2018-10-13_084317,46.133,0.109,-0.059,0.949,-0.671,-0.237,-0.389,54.123,-24.94,82.322,43.48,1019.3950390625
2664,1539391397.7287364,2018-10-13_084317,46.127,0.109,-0.058,0.944,-0.755,-0.244,-0.473,53.594,-26.886,81.81,43.48,1019.3742578125
2665,1539391397.855837,2018-10-13_084317,46.133,0.107,-0.059,0.946,-0.809,-0.252,-0.465,0,0,0,43.48,1019.3907421875
2666,1539391397.978395,2018-10-13_084317,46.136,0.107,-0.057,0.95,-0.946,-0.221,-0.45,52.36,-26.355,82.663,43.48,1019.363828125
2667,1539391398.1032252,2018-10-13_084318,46.142,0.107,-0.058,0.946,-0.725,0.0,-0.435,53.418,-27.77,80.958,43.48,1019.3950390625
2668,1539391398.2174513,2018-10-13_084318,46.139,0.107,-0.059,0.952,-0.74,-0.214,-0.542,53.946,-25.471,81.129,43.48,1019.3824609375
2669,1539391398.3438091,2018-10-13_084318,46.151,0.108,-0.059,0.944,-0.87,-0.237,-0.42,53.594,-26.532,82.151,43.48,1019.4101953125
2670,1539391398.4688225,2018-10-13_084318,46.097,0.108,-0.056,0.948,-0.717,-0.229,-0.397,54.828,-26.002,80.958,43.48,1019.3837890625
2671,1539391398.6008062,2018-10-13_084318,46.136,0.108,-0.059,0.949,-0.923,-0.114,-0.351,0,0,0,43.48,1019.3928515625
2672,1539391398.725732,2018-10-13_084318,46.097,0.107,-0.058,0.945,-0.809,-0.183,-0.519,53.594,-26.886,81.129,43.48,1019.38765625
2673,1539391398.8478892,2018-10-13_084318,46.13,0.106,-0.056,0.949,-0.679,-0.099,-0.435,0,0,0,43.48,1019.4015234375
2674,1539391398.9711118,2018-10-13_084318,46.148,0.111,-0.059,0.946,-0.847,-0.298,-0.542,52.889,-25.471,80.106,43.48,1019.3950390625
2675,1539391399.0943308,2018-10-13_084319,46.13,0.107,-0.054,0.947,-0.931,-0.443,-0.481,53.065,-26.709,80.617,43.48,1019.3915625
2676,1539391399.2173183,2018-10-13_084319,46.136,0.109,-0.056,0.948,-0.877,-0.145,-0.504,51.831,-26.178,82.492,43.48,1019.394609375
2677,1539391399.3413656,2018-10-13_084319,46.124,0.108,-0.06,0.948,-0.87,-0.191,-0.435,51.655,-26.355,81.981,43.48,1019.37984375
2678,1539391399.4641736,2018-10-13_084319,46.139,0.108,-0.058,0.947,-0.793,-0.191,-0.519,0,0,0,43.48,1019.38171875
2679,1539391399.5867925,2018-10-13_084319,46.136,0.108,-0.058,0.948,-0.74,-0.153,-0.465,52.889,-26.532,81.81,43.48,1019.38515625
2680,1539391399.7022758,2018-10-13_084319,46.151,0.108,-0.059,0.946,-0.74,-0.244,-0.496,52.712,-26.355,81.981,43.49,1019.3990234375
2681,1539391399.8331423,2018-10-13_084319,46.118,0.109,-0.06,0.949,-0.854,-0.198,-0.557,53.241,-27.24,80.447,43.48,1019.4216015625
2682,1539391399.9675431,2018-10-13_084319,46.13,0.109,-0.055,0.949,-0.801,-0.183,-0.473,54.123,-28.124,81.64,43.48,1019.4094921875
2683,1539391400.0933256,2018-10-13_084320,46.171,0.109,-0.06,0.95,-0.885,-0.397,-0.465,55.533,-27.77,80.958,43.48,1019.407734375
2684,1539391400.218725,2018-10-13_084320,46.136,0.106,-0.058,0.952,-0.931,-0.32,-0.504,0,0,0,43.48,1019.409296875
2685,1539391400.3369288,2018-10-13_084320,46.145,0.108,-0.056,0.945,-0.938,-0.046,-0.381,0,0,0,43.49,1019.404375
2686,1539391400.4512806,2018-10-13_084320,46.127,0.107,-0.057,0.948,-0.786,-0.183,-0.443,52.007,-25.294,80.276,43.49,1019.3852734375
2687,1539391400.5849988,2018-10-13_084320,46.133,0.107,-0.06,0.946,-0.847,-0.137,-0.465,53.946,-25.471,83.515,43.49,1019.4151953125
2688,1539391400.7154944,2018-10-13_084320,46.148,0.107,-0.06,0.949,-0.732,-0.13,-0.473,53.065,-26.709,81.299,43.49,1019.3909375
2689,1539391400.8373392,2018-10-13_084320,46.142,0.106,-0.056,0.948,-0.809,-0.13,-0.458,55.533,-25.648,79.595,43.49,1019.386171875
2690,1539391400.9619148,2018-10-13_084320,46.148,0.108,-0.059,0.947,-0.732,-0.137,-0.458,53.594,-29.009,81.81,43.49,1019.393125
2691,1539391401.0845711,2018-10-13_084321,46.154,0.105,-0.057,0.948,-0.771,-0.191,-0.443,53.241,-24.763,82.151,43.49,1019.41171875
2692,1539391401.2168016,2018-10-13_084321,46.142,0.11,-0.057,0.948,-0.71,-0.175,-0.397,53.241,-27.24,83.515,43.49,1019.415625
2693,1539391401.3470073,2018-10-13_084321,46.159,0.108,-0.06,0.951,-0.648,-0.191,-0.32,51.302,-26.355,83.004,43.48,1019.395625
2694,1539391401.472564,2018-10-13_084321,46.106,0.107,-0.059,0.952,-0.854,-0.206,-0.488,53.77,-26.002,81.64,43.48,1019.39734375
2695,1539391401.601926,2018-10-13_084321,46.121,0.108,-0.057,0.949,-0.839,-0.229,-0.435,53.065,-26.002,80.276,43.48,1019.4375390625
2696,1539391401.7313123,2018-10-13_084321,46.124,0.106,-0.056,0.949,-0.633,-0.221,-0.542,52.183,-26.886,80.106,43.47,1019.425
2697,1539391401.857916,2018-10-13_084321,46.118,0.106,-0.057,0.948,-0.854,-0.229,-0.443,53.241,-25.471,81.81,43.48,1019.4115234375
2698,1539391401.9820135,2018-10-13_084321,46.127,0.109,-0.059,0.948,-0.679,-0.153,-0.58,53.418,-25.294,81.299,43.47,1019.4028515625
2699,1539391402.112516,2018-10-13_084322,46.118,0.109,-0.059,0.949,-0.816,-0.336,-0.412,54.123,-25.648,81.981,43.48,1019.41328125
2700,1539391402.2439644,2018-10-13_084322,46.145,0.108,-0.057,0.947,-0.717,-0.145,-0.504,53.77,-27.417,80.958,43.48,1019.444453125
2701,1539391402.3712485,2018-10-13_084322,46.136,0.105,-0.057,0.947,-0.87,-0.229,-0.557,52.889,-27.593,82.151,43.48,1019.4227734375
2702,1539391402.4967875,2018-10-13_084322,46.121,0.107,-0.059,0.949,-0.908,-0.275,-0.435,52.007,-27.063,83.004,43.48,1019.41109375
2703,1539391402.624735,2018-10-13_084322,46.145,0.107,-0.06,0.95,-1.129,-0.778,-0.488,0,0,0,43.48,1019.4406640625
2704,1539391402.7551715,2018-10-13_084322,46.121,0.107,-0.057,0.951,-0.801,-0.374,-0.389,53.241,-26.532,81.81,43.48,1019.4331640625
2705,1539391402.873527,2018-10-13_084322,46.112,0.107,-0.056,0.949,-0.71,-0.076,-0.381,50.949,-27.417,82.663,43.48,1019.410625
2706,1539391403.0009482,2018-10-13_084323,46.127,0.106,-0.058,0.949,-0.633,-0.16,-0.465,51.655,-25.648,82.663,43.48,1019.3729296875
2707,1539391403.118374,2018-10-13_084323,46.121,0.107,-0.056,0.948,-0.748,-0.16,-0.496,0,0,0,43.48,1019.3903515625
2708,1539391403.2339,2018-10-13_084323,46.124,0.11,-0.057,0.948,-0.877,-0.122,-0.343,52.183,-25.825,81.81,43.48,1019.4406640625
2709,1539391403.3490536,2018-10-13_084323,46.112,0.112,-0.059,0.948,-0.641,-0.038,-0.435,53.065,-25.648,80.958,43.48,1019.4608984375
2710,1539391403.474776,2018-10-13_084323,46.133,0.103,-0.059,0.956,-0.885,0.107,-0.458,53.594,-25.825,81.81,43.48,1019.4370703125
2711,1539391403.5986912,2018-10-13_084323,46.118,0.107,-0.052,0.947,-1.099,-0.008,-0.465,51.655,-24.586,83.004,43.48,1019.398515625
2712,1539391403.729039,2018-10-13_084323,46.112,0.102,-0.047,0.949,-0.9,-0.565,-0.427,53.77,-26.002,81.299,43.48,1019.4344921875
2713,1539391403.850411,2018-10-13_084323,46.133,0.113,-0.06,0.937,-0.107,0.122,-0.473,55.18,-25.648,80.958,43.48,1019.38765625
2714,1539391403.9776058,2018-10-13_084323,46.115,0.105,-0.06,0.948,-0.313,-0.076,-0.526,51.831,-26.178,81.81,43.48,1019.4084765625
2715,1539391404.1037476,2018-10-13_084324,46.124,0.115,-0.061,0.945,0.122,1.015,-0.473,0,0,0,43.48,1019.4015234375
2716,1539391404.225964,2018-10-13_084324,46.139,0.108,-0.065,0.949,-1.091,-0.717,-0.351,52.183,-27.24,81.47,43.48,1019.3994140625
2717,1539391404.347958,2018-10-13_084324,46.124,0.114,-0.063,0.946,-1.556,-0.832,-0.587,53.241,-25.117,81.81,43.48,1019.4397265625
2718,1539391404.4767847,2018-10-13_084324,46.115,0.106,-0.053,0.953,-1.854,-0.824,-0.336,55.533,-27.417,80.276,43.48,1019.4071875
2719,1539391404.607563,2018-10-13_084324,46.115,0.104,-0.045,0.949,-1.076,-0.42,-0.534,0,0,0,43.47,1019.3994140625
2720,1539391404.7239373,2018-10-13_084324,46.127,0.107,-0.056,0.95,-0.427,-0.214,-0.641,0,0,0,43.47,1019.4284765625
2721,1539391404.8406672,2018-10-13_084324,46.133,0.108,-0.058,0.948,-0.816,-0.084,-0.549,0,0,0,43.47,1019.4301953125
2722,1539391404.971236,2018-10-13_084324,46.112,0.112,-0.059,0.948,-0.847,-0.023,-0.519,53.77,-27.063,82.322,43.47,1019.4284765625
2723,1539391405.092883,2018-10-13_084325,46.112,0.106,-0.057,0.945,-0.847,-0.122,-0.42,53.418,-26.709,81.64,43.47,1019.3916015625
2724,1539391405.2236662,2018-10-13_084325,46.133,0.111,-0.056,0.942,-0.504,0.351,-0.389,54.299,-25.471,80.788,43.48,1019.441015625
2725,1539391405.3442504,2018-10-13_084325,46.115,0.109,-0.061,0.948,-0.671,-0.107,-0.488,52.36,-26.002,81.299,43.47,1019.4583203125
2726,1539391405.4720433,2018-10-13_084325,46.151,0.111,-0.061,0.949,-0.877,-0.374,-0.595,54.299,-25.825,80.788,43.48,1019.4201953125
2727,1539391405.592882,2018-10-13_084325,46.145,0.106,-0.059,0.947,-0.969,-0.259,-0.534,0,0,0,43.48,1019.398515625
2728,1539391405.7159603,2018-10-13_084325,46.124,0.107,-0.057,0.948,-0.839,-0.42,-0.519,0,0,0,43.48,1019.40328125
2729,1539391405.8351262,2018-10-13_084325,46.133,0.106,-0.059,0.948,-0.793,-0.336,-0.427,52.889,-26.886,81.47,43.48,1019.4244921875
2730,1539391405.9663281,2018-10-13_084325,46.148,0.107,-0.057,0.949,-0.854,-0.198,-0.534,52.536,-26.886,82.492,43.48,1019.4058984375
2731,1539391406.0868423,2018-10-13_084326,46.127,0.108,-0.056,0.949,-0.725,-0.267,-0.504,53.065,-27.417,82.322,43.48,1019.431875
2732,1539391406.2059639,2018-10-13_084326,46.142,0.106,-0.06,0.942,-0.679,-0.282,-0.42,53.418,-23.525,82.663,43.48,1019.3933203125
2733,1539391406.33614,2018-10-13_084326,46.139,0.106,-0.061,0.951,-0.862,-0.29,-0.496,52.36,-28.124,80.958,43.48,1019.3971875
2734,1539391406.45648,2018-10-13_084326,46.165,0.108,-0.056,0.945,-0.771,-0.084,-0.427,0,0,0,43.48,1019.44921875
2735,1539391406.5873659,2018-10-13_084326,46.156,0.108,-0.055,0.949,-0.87,-0.237,-0.412,0,0,0,43.48,1019.4370703125
2736,1539391406.708238,2018-10-13_084326,46.177,0.108,-0.056,0.945,-0.862,-0.359,-0.481,0,0,0,43.48,1019.4453125
2737,1539391406.8245082,2018-10-13_084326,46.127,0.108,-0.061,0.946,-0.626,0.046,-0.397,54.123,-25.648,81.64,43.48,1019.466171875
2738,1539391406.9447722,2018-10-13_084326,46.124,0.106,-0.06,0.946,-0.916,-0.183,-0.542,52.536,-26.532,82.151,43.48,1019.438359375
2739,1539391407.0725648,2018-10-13_084327,46.151,0.108,-0.057,0.948,-0.786,-0.145,-0.572,54.475,-26.355,82.322,43.48,1019.3863671875
2740,1539391407.2013476,2018-10-13_084327,46.162,0.108,-0.058,0.946,-0.862,-0.084,-0.473,0,0,0,43.48,1019.41640625
2741,1539391407.3212705,2018-10-13_084327,46.13,0.106,-0.059,0.943,-0.763,-0.16,-0.511,52.183,-24.763,83.174,43.48,1019.4302734375
2742,1539391407.4517446,2018-10-13_084327,46.156,0.108,-0.057,0.949,-0.916,-0.122,-0.42,52.536,-26.178,81.47,43.48,1019.4112109375
2743,1539391407.575153,2018-10-13_084327,46.148,0.108,-0.055,0.949,-0.916,-0.221,-0.404,52.889,-25.471,83.856,43.48,1019.4025390625
2744,1539391407.7058144,2018-10-13_084327,46.148,0.108,-0.056,0.948,-0.679,-0.175,-0.359,53.946,-25.825,82.833,43.48,1019.4129296875
2745,1539391407.8337762,2018-10-13_084327,46.127,0.109,-0.057,0.95,-0.732,-0.145,-0.534,52.712,-26.709,82.663,43.49,1019.3957421875
2746,1539391407.9599535,2018-10-13_084327,46.127,0.108,-0.06,0.948,-0.778,-0.252,-0.488,0,0,0,43.48,1019.4418359375
2747,1539391408.0838623,2018-10-13_084328,46.133,0.109,-0.06,0.95,-0.778,-0.122,-0.404,0,0,0,43.48,1019.436640625
2748,1539391408.2025855,2018-10-13_084328,46.115,0.107,-0.055,0.944,-0.862,-0.061,-0.389,52.007,-26.002,81.64,43.48,1019.4327734375
2749,1539391408.337462,2018-10-13_084328,46.109,0.108,-0.057,0.946,-0.809,-0.13,-0.481,0,0,0,43.48,1019.4054296875
2750,1539391408.455664,2018-10-13_084328,46.121,0.105,-0.059,0.953,-0.626,-0.069,-0.519,53.418,-24.94,81.299,43.48,1019.4241015625
2751,1539391408.5789068,2018-10-13_084328,46.13,0.107,-0.059,0.949,-0.71,-0.046,-0.481,52.712,-26.355,81.981,43.48,1019.44703125
2752,1539391408.703963,2018-10-13_084328,46.127,0.11,-0.057,0.947,-0.839,-0.061,-0.504,52.889,-26.178,82.151,43.48,1019.4123828125
2753,1539391408.841125,2018-10-13_084328,46.139,0.107,-0.058,0.949,-0.717,-0.053,-0.481,54.652,-25.471,80.447,43.48,1019.4440234375
2754,1539391408.9662867,2018-10-13_084328,46.142,0.109,-0.055,0.949,-0.9,-0.404,-0.389,52.536,-25.117,82.492,43.48,1019.41109375
2755,1539391409.0996041,2018-10-13_084329,46.118,0.108,-0.059,0.948,-0.854,-0.168,-0.359,53.418,-25.648,81.299,43.48,1019.4210546875
2756,1539391409.2237368,2018-10-13_084329,46.142,0.112,-0.056,0.942,-0.717,-0.046,-0.389,53.065,-24.233,81.981,43.48,1019.4227734375
2757,1539391409.348845,2018-10-13_084329,46.136,0.118,-0.066,0.943,-0.656,-0.183,-0.458,54.123,-26.002,81.299,43.48,1019.4141015625
2758,1539391409.4829276,2018-10-13_084329,46.118,0.11,-0.064,0.944,-1.083,-0.587,-0.366,53.77,-26.709,81.64,43.48,1019.463984375
2759,1539391409.6108894,2018-10-13_084329,46.115,0.106,-0.055,0.95,-0.595,-0.114,-0.443,52.889,-25.471,81.47,43.48,1019.444921875
2760,1539391409.7463017,2018-10-13_084329,46.148,0.107,-0.057,0.947,-0.908,-0.519,-0.389,52.889,-26.532,81.47,43.48,1019.4310546875
2761,1539391409.8759522,2018-10-13_084329,46.13,0.11,-0.06,0.945,-0.679,0.031,-0.374,52.889,-26.532,82.833,43.48,1019.429296875
2762,1539391410.0052896,2018-10-13_084330,46.142,0.11,-0.063,0.947,-0.504,0.023,-0.458,53.594,-25.825,80.447,43.48,1019.4297265625
2763,1539391410.1350768,2018-10-13_084330,46.115,0.107,-0.059,0.949,-0.87,-0.206,-0.526,0,0,0,43.48,1019.4058984375
2764,1539391410.2574399,2018-10-13_084330,46.115,0.106,-0.054,0.945,-0.931,-0.16,-0.427,52.536,-26.178,80.447,43.48,1019.4319921875
2765,1539391410.3822985,2018-10-13_084330,46.115,0.105,-0.055,0.95,-0.916,-0.359,-0.519,52.889,-25.825,80.788,43.48,1019.4058984375
2766,1539391410.5093954,2018-10-13_084330,46.088,0.108,-0.057,0.949,-0.893,-0.275,-0.427,52.536,-26.886,83.174,43.48,1019.3998046875
2767,1539391410.6287053,2018-10-13_084330,46.124,0.106,-0.058,0.946,-0.74,-0.168,-0.336,53.594,-25.471,82.151,43.48,1019.441015625
2768,1539391410.7601035,2018-10-13_084330,46.109,0.108,-0.058,0.949,-0.809,-0.351,-0.435,52.889,-26.532,82.492,43.48,1019.4228125
2769,1539391410.8866045,2018-10-13_084330,46.118,0.106,-0.056,0.949,-0.755,-0.282,-0.473,53.77,-26.355,80.958,43.47,1019.4258984375
2770,1539391411.007702,2018-10-13_084331,46.112,0.106,-0.059,0.95,-0.732,-0.122,-0.381,55.004,-26.532,81.47,43.46,1019.44265625
2771,1539391411.1461437,2018-10-13_084331,46.052,0.107,-0.058,0.945,-0.877,-0.168,-0.511,53.241,-26.178,82.151,43.45,1019.44828125
2772,1539391411.2696748,2018-10-13_084331,46.094,0.106,-0.057,0.948,-0.87,-0.183,-0.397,53.946,-26.532,82.151,43.45,1019.4257421875
2773,1539391411.3969033,2018-10-13_084331,46.103,0.109,-0.058,0.948,-0.877,-0.305,-0.504,52.007,-26.709,80.958,43.45,1019.4708203125
2774,1539391411.5196984,2018-10-13_084331,46.091,0.107,-0.056,0.947,-0.763,-0.206,-0.381,0,0,0,43.45,1019.4348828125
2775,1539391411.6379743,2018-10-13_084331,46.1,0.105,-0.058,0.949,-0.763,-0.198,-0.465,52.712,-25.294,81.981,43.46,1019.4582421875
2776,1539391411.7652285,2018-10-13_084331,46.097,0.109,-0.057,0.948,-0.74,-0.206,-0.42,52.889,-25.117,82.151,43.47,1019.44484375
2777,1539391411.887785,2018-10-13_084331,46.097,0.108,-0.056,0.949,-0.862,-0.16,-0.412,0,0,0,43.46,1019.4582421875
2778,1539391412.0117388,2018-10-13_084332,46.115,0.109,-0.06,0.949,-0.717,-0.191,-0.519,53.594,-26.532,81.81,43.47,1019.4378515625
2779,1539391412.1358404,2018-10-13_084332,46.142,0.108,-0.058,0.947,-0.862,-0.313,-0.481,0,0,0,43.47,1019.45015625
2780,1539391412.256174,2018-10-13_084332,46.088,0.106,-0.058,0.951,-0.641,-0.153,-0.587,53.77,-27.417,81.64,43.47,1019.4470703125
2781,1539391412.3769062,2018-10-13_084332,46.127,0.108,-0.058,0.948,-0.862,-0.031,-0.45,53.241,-25.471,81.81,43.47,1019.4050390625
2782,1539391412.505239,2018-10-13_084332,46.109,0.107,-0.054,0.949,-0.786,-0.137,-0.374,53.594,-26.178,81.81,43.47,1019.479609375
2783,1539391412.6312904,2018-10-13_084332,46.106,0.109,-0.056,0.946,-0.885,-0.229,-0.473,54.828,-26.002,83.004,43.47,1019.4344921875
2784,1539391412.7573454,2018-10-13_084332,46.1,0.107,-0.057,0.951,-0.9,-0.221,-0.465,53.594,-25.471,81.81,43.47,1019.4119921875
2785,1539391412.87934,2018-10-13_084332,46.109,0.107,-0.058,0.949,-0.763,-0.206,-0.519,53.418,-26.355,80.958,43.47,1019.4241015625
2786,1539391413.0071363,2018-10-13_084333,46.145,0.107,-0.059,0.949,-0.793,-0.305,-0.412,53.065,-26.002,81.299,43.47,1019.4106640625
2787,1539391413.134333,2018-10-13_084333,46.109,0.109,-0.057,0.95,-0.816,-0.298,-0.397,0,0,0,43.47,1019.4319140625
2788,1539391413.2559116,2018-10-13_084333,46.13,0.107,-0.057,0.947,-0.824,-0.114,-0.443,0,0,0,43.47,1019.4518359375
2789,1539391413.3812327,2018-10-13_084333,46.133,0.106,-0.057,0.95,-0.854,-0.16,-0.511,0,0,0,43.48,1019.3928515625
2790,1539391413.4973254,2018-10-13_084333,46.133,0.108,-0.057,0.951,-0.748,-0.29,-0.519,53.77,-26.002,82.322,43.48,1019.4266796875
2791,1539391413.6172252,2018-10-13_084333,46.151,0.108,-0.06,0.947,-0.854,-0.114,-0.496,53.594,-25.117,81.81,43.48,1019.417578125
2792,1539391413.73526,2018-10-13_084333,46.151,0.109,-0.06,0.945,-0.839,-0.137,-0.526,52.183,-25.825,80.447,43.49,1019.42171875
2793,1539391413.8635752,2018-10-13_084333,46.142,0.108,-0.057,0.951,-0.74,-0.107,-0.443,54.123,-25.648,82.663,43.49,1019.3974609375
2794,1539391413.9901721,2018-10-13_084333,46.127,0.106,-0.058,0.948,-0.74,-0.191,-0.511,53.241,-26.886,81.81,43.48,1019.409609375
2795,1539391414.1186023,2018-10-13_084334,46.148,0.109,-0.059,0.949,-0.824,-0.389,-0.534,53.241,-27.593,79.765,43.49,1019.42171875
2796,1539391414.2431664,2018-10-13_084334,46.145,0.105,-0.06,0.948,-0.748,-0.42,-0.381,54.299,-26.532,81.81,43.49,1019.413046875
2797,1539391414.363633,2018-10-13_084334,46.145,0.107,-0.058,0.951,-0.771,-0.221,-0.458,0,0,0,43.49,1019.42
2798,1539391414.4772093,2018-10-13_084334,46.139,0.108,-0.058,0.948,-0.824,-0.137,-0.42,53.241,-24.41,81.81,43.49,1019.3991796875
2799,1539391414.5940342,2018-10-13_084334,46.139,0.108,-0.057,0.948,-0.839,-0.175,-0.511,53.418,-27.063,82.663,43.48,1019.3870703125
2800,1539391414.7294514,2018-10-13_084334,46.151,0.108,-0.058,0.953,-0.9,-0.168,-0.427,54.828,-26.002,80.958,43.48,1019.406015625
2801,1539391414.8507457,2018-10-13_084334,46.133,0.108,-0.057,0.948,-0.832,-0.252,-0.465,52.183,-24.763,82.151,43.49,1019.390234375
2802,1539391414.9812806,2018-10-13_084334,46.148,0.106,-0.059,0.953,-0.816,-0.214,-0.45,53.418,-25.294,80.958,43.48,1019.3815625
2803,1539391415.1039066,2018-10-13_084335,46.133,0.107,-0.057,0.946,-0.74,-0.252,-0.45,52.183,-24.763,82.151,43.48,1019.3990234375
2804,1539391415.2286701,2018-10-13_084335,46.156,0.105,-0.057,0.946,-0.771,-0.015,-0.412,54.123,-26.002,81.64,43.48,1019.386796875
2805,1539391415.3689213,2018-10-13_084335,46.142,0.106,-0.057,0.95,-0.732,-0.092,-0.435,52.36,-24.94,82.663,43.48,1019.390234375
2806,1539391415.4952202,2018-10-13_084335,46.151,0.108,-0.06,0.951,-0.771,-0.32,-0.534,53.418,-26.355,80.958,43.48,1019.4129296875
2807,1539391415.6238413,2018-10-13_084335,46.145,0.106,-0.056,0.948,-0.725,-0.214,-0.565,52.889,-26.532,81.81,43.49,1019.4355859375
2808,1539391415.750565,2018-10-13_084335,46.142,0.107,-0.059,0.947,-0.664,-0.214,-0.389,52.536,-26.532,82.492,43.49,1019.4061328125
2809,1539391415.8758664,2018-10-13_084335,46.127,0.109,-0.058,0.949,-0.755,-0.16,-0.328,53.418,-26.709,79.595,43.48,1019.438828125
2810,1539391416.0010726,2018-10-13_084336,46.151,0.108,-0.057,0.95,-0.832,-0.076,-0.427,53.594,-27.24,80.447,43.48,1019.425078125
2811,1539391416.132561,2018-10-13_084336,46.142,0.104,-0.058,0.951,-0.732,-0.191,-0.496,52.712,-26.709,80.958,43.48,1019.461484375
2812,1539391416.2692692,2018-10-13_084336,46.136,0.11,-0.058,0.949,-0.748,-0.122,-0.412,0,0,0,43.48,1019.4180078125
2813,1539391416.3886142,2018-10-13_084336,46.151,0.108,-0.06,0.947,-0.793,-0.13,-0.45,54.652,-27.24,79.765,43.48,1019.4054296875
2814,1539391416.5188065,2018-10-13_084336,46.118,0.106,-0.058,0.946,-0.793,-0.229,-0.458,0,0,0,43.48,1019.4544140625
2815,1539391416.6380804,2018-10-13_084336,46.13,0.108,-0.055,0.945,-0.679,-0.061,-0.443,54.299,-25.471,80.788,43.48,1019.4344921875
2816,1539391416.764052,2018-10-13_084336,46.124,0.105,-0.054,0.946,-0.916,-0.565,-0.481,54.299,-24.763,81.47,43.48,1019.4137109375
2817,1539391416.8957596,2018-10-13_084336,46.133,0.109,-0.059,0.947,-0.816,-0.252,-0.519,52.712,-26.355,80.276,43.47,1019.4557421875
2818,1539391417.0233638,2018-10-13_084337,46.085,0.108,-0.052,0.952,-0.336,1.274,-0.443,52.536,-24.763,79.424,43.47,1019.4223828125
2819,1539391417.148875,2018-10-13_084337,46.097,0.11,-0.056,0.942,-0.74,-0.16,-0.58,54.123,-25.648,81.64,43.47,1019.4291796875
2820,1539391417.2788498,2018-10-13_084337,46.088,0.107,-0.058,0.948,-0.725,-0.275,-0.45,52.889,-25.471,82.492,43.46,1019.430078125
2821,1539391417.4035282,2018-10-13_084337,46.085,0.106,-0.057,0.95,-0.824,-0.206,-0.481,52.712,-26.709,81.299,43.46,1019.4279296875
2822,1539391417.5301077,2018-10-13_084337,46.112,0.11,-0.055,0.947,-0.793,-0.275,-0.511,53.065,-23.879,80.958,43.46,1019.472109375
2823,1539391417.6624715,2018-10-13_084337,46.088,0.109,-0.057,0.948,-0.755,-0.191,-0.549,53.418,-25.294,80.958,43.47,1019.4187890625
2824,1539391417.7846086,2018-10-13_084337,46.085,0.11,-0.058,0.949,-0.771,-0.107,-0.473,53.946,-25.471,82.151,43.47,1019.4118359375
2825,1539391417.9122453,2018-10-13_084337,46.091,0.107,-0.057,0.948,-0.824,-0.221,-0.45,52.183,-27.24,81.129,43.47,1019.412421875
2826,1539391418.038421,2018-10-13_084338,46.094,0.107,-0.056,0.95,-0.763,-0.191,-0.504,0,0,0,43.47,1019.421484375
2827,1539391418.1701658,2018-10-13_084338,46.1,0.108,-0.058,0.95,-0.908,-0.206,-0.412,53.946,-26.178,82.492,43.47,1019.437109375
2828,1539391418.288859,2018-10-13_084338,46.103,0.107,-0.057,0.952,-0.801,-0.244,-0.389,52.36,-26.355,81.981,43.47,1019.4388671875
2829,1539391418.407932,2018-10-13_084338,46.124,0.11,-0.06,0.95,-0.771,-0.16,-0.404,51.478,-26.178,82.151,43.47,1019.44578125
2830,1539391418.537857,2018-10-13_084338,46.109,0.108,-0.058,0.947,-0.763,-0.114,-0.526,54.475,-25.294,81.299,43.48,1019.39765625
2831,1539391418.6606119,2018-10-13_084338,46.121,0.107,-0.058,0.947,-0.732,-0.145,-0.412,53.77,-25.648,80.276,43.48,1019.420625
2832,1539391418.7914548,2018-10-13_084338,46.121,0.107,-0.057,0.946,-0.702,-0.183,-0.465,52.712,-28.124,81.981,43.48,1019.4015234375
2833,1539391418.9140382,2018-10-13_084338,46.091,0.108,-0.058,0.944,-0.74,-0.229,-0.458,0,0,0,43.48,1019.41109375
2834,1539391419.0323896,2018-10-13_084339,46.127,0.11,-0.056,0.949,-0.748,-0.099,-0.458,52.536,-25.471,82.151,43.48,1019.3971875
2835,1539391419.1571202,2018-10-13_084339,46.142,0.107,-0.057,0.949,-0.786,-0.214,-0.366,53.241,-25.471,82.492,43.49,1019.413046875
