Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
7726,1539389380.4699867,2018-10-13_080940,45.492,0.105,-0.058,0.945,-0.778,-0.038,-0.404,53.418,-26.709,80.958,42.91,1019.2080078125
7727,1539389380.5764413,2018-10-13_080940,45.48,0.108,-0.059,0.949,-0.793,-0.122,-0.313,53.065,-26.355,81.981,42.91,1019.2114453125
7728,1539389380.6821797,2018-10-13_080940,45.465,0.109,-0.059,0.946,-0.824,-0.13,-0.397,52.889,-26.886,80.447,42.9,1019.23703125
7729,1539389380.7842667,2018-10-13_080940,45.48,0.108,-0.06,0.949,-0.786,-0.282,-0.443,0,0,0,42.89,1019.215078125
7730,1539389380.8841355,2018-10-13_080940,45.459,0.108,-0.056,0.943,-0.74,-0.153,-0.458,52.36,-25.648,82.322,42.89,1019.2081640625
7731,1539389380.988255,2018-10-13_080940,45.483,0.109,-0.057,0.949,-0.893,-0.206,-0.328,0,0,0,42.89,1019.222890625
7732,1539389381.08627,2018-10-13_080941,45.474,0.11,-0.06,0.949,-0.854,-0.305,-0.427,53.065,-26.355,79.595,42.89,1019.2215625
7733,1539389381.187152,2018-10-13_080941,45.471,0.11,-0.057,0.948,-0.748,-0.053,-0.496,53.241,-26.532,82.151,42.88,1019.22375
7734,1539389381.2961242,2018-10-13_080941,45.45,0.11,-0.057,0.947,-0.786,-0.16,-0.504,52.889,-26.532,81.129,42.88,1019.2071875
7735,1539389381.3971448,2018-10-13_080941,45.465,0.108,-0.059,0.945,-0.854,-0.259,-0.465,52.183,-27.593,81.47,42.88,1019.2210546875
7736,1539389381.4924903,2018-10-13_080941,45.435,0.108,-0.059,0.952,-0.9,-0.328,-0.435,0,0,0,42.88,1019.2210546875
7737,1539389381.5924816,2018-10-13_080941,45.465,0.108,-0.058,0.945,-0.778,-0.298,-0.542,0,0,0,42.88,1019.2071875
7738,1539389381.688985,2018-10-13_080941,45.459,0.11,-0.058,0.948,-0.786,-0.046,-0.32,53.594,-25.117,81.129,42.88,1019.1725
7739,1539389381.7890186,2018-10-13_080941,45.45,0.11,-0.059,0.948,-0.862,-0.153,-0.389,54.475,-24.94,81.981,42.88,1019.196796875
7740,1539389381.8849072,2018-10-13_080941,45.435,0.111,-0.056,0.951,-0.755,-0.122,-0.473,0,0,0,42.88,1019.18984375
7741,1539389381.990041,2018-10-13_080941,45.456,0.108,-0.059,0.948,-0.801,-0.16,-0.389,51.831,-26.886,80.447,42.88,1019.183359375
7742,1539389382.0940876,2018-10-13_080942,45.462,0.108,-0.059,0.95,-0.763,-0.13,-0.496,52.889,-27.593,81.129,42.88,1019.21109375
7743,1539389382.2030075,2018-10-13_080942,45.441,0.109,-0.059,0.951,-0.839,-0.114,-0.511,52.36,-25.648,81.981,42.88,1019.190859375
7744,1539389382.3060272,2018-10-13_080942,45.465,0.109,-0.057,0.947,-0.793,-0.107,-0.427,52.712,-24.586,82.322,42.88,1019.2116015625
7745,1539389382.401741,2018-10-13_080942,45.435,0.108,-0.056,0.947,-0.771,-0.206,-0.397,55.004,-27.24,81.81,42.88,1019.188671875
7746,1539389382.5062733,2018-10-13_080942,45.471,0.11,-0.058,0.947,-0.771,-0.13,-0.427,52.889,-24.763,81.129,42.89,1019.2073046875
7747,1539389382.6133049,2018-10-13_080942,45.459,0.108,-0.059,0.946,-0.908,-0.145,-0.526,53.065,-24.586,81.64,42.89,1019.2098828125
7748,1539389382.7169602,2018-10-13_080942,45.453,0.109,-0.058,0.948,-0.908,-0.137,-0.557,52.36,-25.648,81.981,42.9,1019.2185546875
7749,1539389382.8188558,2018-10-13_080942,45.453,0.109,-0.06,0.944,-0.893,-0.244,-0.504,0,0,0,42.89,1019.2081640625
7750,1539389382.9162097,2018-10-13_080942,45.45,0.108,-0.058,0.945,-0.931,-0.259,-0.465,0,0,0,42.89,1019.20640625
7751,1539389383.0147839,2018-10-13_080943,45.468,0.109,-0.057,0.948,-0.748,-0.305,-0.488,53.418,-26.709,81.299,42.89,1019.1964453125
7752,1539389383.1184957,2018-10-13_080943,45.429,0.106,-0.059,0.945,-0.839,-0.252,-0.336,0,0,0,42.89,1019.1817578125
7753,1539389383.215783,2018-10-13_080943,45.468,0.107,-0.061,0.945,-0.893,-0.282,-0.473,51.831,-25.825,81.47,42.88,1019.2041796875
7754,1539389383.317447,2018-10-13_080943,45.459,0.108,-0.059,0.945,-0.725,-0.099,-0.488,51.831,-24.41,82.151,42.88,1019.189453125
7755,1539389383.418891,2018-10-13_080943,45.456,0.106,-0.059,0.948,-0.816,-0.145,-0.404,52.36,-27.417,81.299,42.87,1019.1903125
7756,1539389383.5208077,2018-10-13_080943,45.45,0.109,-0.058,0.946,-0.786,-0.214,-0.45,54.123,-27.77,80.958,42.87,1019.2058984375
7757,1539389383.6218038,2018-10-13_080943,45.444,0.109,-0.058,0.945,-0.87,-0.244,-0.465,52.36,-27.063,82.322,42.86,1019.19984375
7758,1539389383.724908,2018-10-13_080943,45.438,0.11,-0.059,0.948,-0.877,-0.061,-0.473,0,0,0,42.86,1019.1994140625
7759,1539389383.8216379,2018-10-13_080943,45.456,0.109,-0.06,0.947,-0.786,-0.175,-0.496,54.123,-27.417,81.299,42.86,1019.205
7760,1539389383.92458,2018-10-13_080943,45.459,0.108,-0.057,0.952,-0.74,-0.175,-0.496,53.77,-26.709,80.276,42.87,1019.2141015625
7761,1539389384.0331922,2018-10-13_080944,45.453,0.109,-0.06,0.945,-0.938,-0.069,-0.443,0,0,0,42.87,1019.174296875
7762,1539389384.1281095,2018-10-13_080944,45.456,0.109,-0.056,0.954,-0.793,-0.099,-0.404,55.18,-26.709,81.64,42.87,1019.1924609375
7763,1539389384.2305076,2018-10-13_080944,45.45,0.107,-0.059,0.947,-0.801,-0.183,-0.458,53.241,-26.532,82.151,42.87,1019.196328125
7764,1539389384.3302064,2018-10-13_080944,45.45,0.107,-0.058,0.945,-0.786,-0.122,-0.45,52.889,-26.886,81.129,42.87,1019.1929296875
7765,1539389384.4311934,2018-10-13_080944,45.462,0.109,-0.058,0.948,-0.839,-0.237,-0.42,53.77,-27.063,81.64,42.87,1019.20328125
7766,1539389384.5345874,2018-10-13_080944,45.438,0.108,-0.058,0.948,-0.748,-0.175,-0.397,53.241,-26.886,81.81,42.88,1019.2037109375
7767,1539389384.6378763,2018-10-13_080944,45.45,0.11,-0.055,0.949,-0.885,-0.229,-0.488,53.241,-26.178,81.47,42.88,1019.21109375
7768,1539389384.7427597,2018-10-13_080944,45.45,0.11,-0.059,0.951,-0.9,-0.175,-0.443,0,0,0,42.88,1019.2094921875
7769,1539389384.837741,2018-10-13_080944,45.444,0.107,-0.059,0.95,-0.824,-0.092,-0.465,54.299,-26.178,80.447,42.88,1019.1991015625
7770,1539389384.9445343,2018-10-13_080944,45.441,0.107,-0.058,0.948,-0.877,-0.16,-0.351,51.831,-25.825,81.47,42.88,1019.2127734375
7771,1539389385.0494218,2018-10-13_080945,45.447,0.11,-0.059,0.948,-0.832,-0.221,-0.443,0,0,0,42.88,1019.2219140625
7772,1539389385.1393602,2018-10-13_080945,45.432,0.109,-0.06,0.947,-0.877,-0.29,-0.496,51.126,-26.886,83.856,42.87,1019.2227734375
7773,1539389385.2415693,2018-10-13_080945,45.435,0.109,-0.055,0.948,-0.9,-0.038,-0.481,53.77,-26.355,81.981,42.87,1019.202421875
7774,1539389385.3454564,2018-10-13_080945,45.45,0.109,-0.057,0.945,-0.9,-0.099,-0.473,52.007,-24.586,81.299,42.87,1019.2266796875
7775,1539389385.449654,2018-10-13_080945,45.435,0.11,-0.059,0.946,-0.977,-0.244,-0.397,53.065,-26.355,81.64,42.86,1019.206796875
7776,1539389385.5532215,2018-10-13_080945,45.432,0.107,-0.06,0.948,-0.839,-0.076,-0.389,52.183,-25.825,83.174,42.86,1019.2101953125
7777,1539389385.6544323,2018-10-13_080945,45.435,0.109,-0.059,0.949,-0.938,-0.229,-0.488,52.536,-25.117,82.492,42.86,1019.202890625
7778,1539389385.7577317,2018-10-13_080945,45.438,0.11,-0.057,0.942,-0.938,0.046,-0.412,52.889,-26.532,82.151,42.86,1019.202890625
7779,1539389385.8565779,2018-10-13_080945,45.435,0.106,-0.057,0.947,-0.778,0.046,-0.397,53.418,-26.709,81.981,42.86,1019.215
7780,1539389385.958136,2018-10-13_080945,45.432,0.108,-0.056,0.943,-0.801,-0.389,-0.481,52.536,-24.763,81.81,42.86,1019.2240625
7781,1539389386.061345,2018-10-13_080946,45.423,0.108,-0.059,0.943,-0.771,-0.153,-0.412,54.123,-25.294,81.981,42.86,1019.2005859375
7782,1539389386.162805,2018-10-13_080946,45.426,0.11,-0.056,0.95,-0.778,-0.13,-0.511,52.183,-27.593,80.447,42.85,1019.21875
7783,1539389386.26731,2018-10-13_080946,45.429,0.109,-0.058,0.947,-0.824,-0.107,-0.389,53.594,-25.825,82.151,42.85,1019.213984375
7784,1539389386.3697965,2018-10-13_080946,45.42,0.109,-0.06,0.95,-0.87,-0.183,-0.412,53.241,-26.532,81.81,42.85,1019.2235546875
7785,1539389386.4708061,2018-10-13_080946,45.393,0.11,-0.059,0.947,-0.824,-0.107,-0.45,52.536,-25.471,82.151,42.85,1019.188046875
7786,1539389386.568966,2018-10-13_080946,45.399,0.11,-0.058,0.949,-0.87,-0.076,-0.511,52.889,-26.178,80.106,42.85,1019.2092578125
7787,1539389386.6706808,2018-10-13_080946,45.417,0.109,-0.057,0.946,-0.877,-0.114,-0.496,53.594,-29.362,80.788,42.84,1019.1930859375
7788,1539389386.7725372,2018-10-13_080946,45.417,0.111,-0.058,0.948,-0.778,-0.153,-0.42,53.946,-25.117,81.47,42.84,1019.203359375
7789,1539389386.8783975,2018-10-13_080946,45.423,0.109,-0.059,0.951,-0.778,0.023,-0.488,52.712,-26.709,81.299,42.84,1019.184453125
7790,1539389386.977809,2018-10-13_080946,45.426,0.108,-0.059,0.943,-0.725,-0.221,-0.496,53.418,-24.94,82.663,42.84,1019.1792578125
7791,1539389387.0839353,2018-10-13_080947,45.414,0.108,-0.057,0.948,-0.763,-0.168,-0.496,0,0,0,42.84,1019.189609375
7792,1539389387.1785712,2018-10-13_080947,45.429,0.108,-0.057,0.947,-0.71,-0.198,-0.488,0,0,0,42.84,1019.175625
7793,1539389387.2729664,2018-10-13_080947,45.399,0.109,-0.056,0.95,-1.022,-0.191,-0.42,0,0,0,42.84,1019.2115625
7794,1539389387.3728783,2018-10-13_080947,45.405,0.111,-0.057,0.95,-0.816,-0.183,-0.557,52.712,-27.063,81.299,42.84,1019.203359375
7795,1539389387.4728148,2018-10-13_080947,45.399,0.111,-0.059,0.946,-0.771,-0.122,-0.465,0,0,0,42.84,1019.2128515625
7796,1539389387.5713475,2018-10-13_080947,45.39,0.109,-0.059,0.947,-0.809,-0.084,-0.374,0,0,0,42.83,1019.2085546875
7797,1539389387.6676857,2018-10-13_080947,45.426,0.107,-0.057,0.949,-0.832,-0.145,-0.488,0,0,0,42.83,1019.1998828125
7798,1539389387.7648263,2018-10-13_080947,45.393,0.11,-0.057,0.947,-0.854,-0.29,-0.412,0,0,0,42.83,1019.218515625
7799,1539389387.8602266,2018-10-13_080947,45.417,0.11,-0.059,0.944,-0.778,0.145,-0.458,0,0,0,42.83,1019.2163671875
7800,1539389387.9561746,2018-10-13_080947,45.405,0.108,-0.058,0.943,-0.793,0.031,-0.42,53.241,-26.886,80.447,42.83,1019.216796875
7801,1539389388.0569658,2018-10-13_080948,45.423,0.109,-0.058,0.947,-0.839,-0.137,-0.458,51.831,-26.532,82.492,42.83,1019.2115625
7802,1539389388.1574078,2018-10-13_080948,45.426,0.111,-0.059,0.949,-0.908,-0.221,-0.565,53.418,-25.648,81.981,42.82,1019.212890625
7803,1539389388.2564476,2018-10-13_080948,45.423,0.109,-0.061,0.948,-0.847,-0.214,-0.45,0,0,0,42.83,1019.2155078125
7804,1539389388.3568397,2018-10-13_080948,45.423,0.107,-0.059,0.95,-0.778,-0.305,-0.427,0,0,0,42.83,1019.186015625
7805,1539389388.461303,2018-10-13_080948,45.417,0.109,-0.06,0.949,-0.885,-0.259,-0.397,53.241,-26.178,81.81,42.83,1019.205078125
7806,1539389388.5653281,2018-10-13_080948,45.42,0.11,-0.058,0.95,-0.854,-0.061,-0.404,53.065,-26.355,80.617,42.84,1019.1877734375
7807,1539389388.6647398,2018-10-13_080948,45.435,0.111,-0.059,0.951,-0.931,-0.13,-0.412,0,0,0,42.84,1019.2005859375
7808,1539389388.7639482,2018-10-13_080948,45.444,0.108,-0.06,0.948,-0.832,-0.076,-0.404,53.946,-26.532,82.151,42.85,1019.1941015625
7809,1539389388.8719785,2018-10-13_080948,45.417,0.108,-0.057,0.948,-0.793,-0.221,-0.435,54.123,-25.648,82.322,42.85,1019.2200390625
7810,1539389388.9795337,2018-10-13_080948,45.441,0.111,-0.058,0.947,-0.793,-0.061,-0.427,53.77,-27.417,81.299,42.86,1019.2080859375
7811,1539389389.082724,2018-10-13_080949,45.444,0.11,-0.06,0.951,-0.793,-0.175,-0.443,52.36,-26.002,82.663,42.87,1019.2401171875
7812,1539389389.1867907,2018-10-13_080949,45.468,0.109,-0.056,0.946,-0.793,-0.153,-0.45,52.36,-26.002,82.663,42.87,1019.2253515625
7813,1539389389.2940476,2018-10-13_080949,45.447,0.108,-0.061,0.946,-0.893,-0.168,-0.504,52.183,-25.471,80.106,42.87,1019.2167578125
7814,1539389389.392032,2018-10-13_080949,45.444,0.11,-0.058,0.951,-0.717,-0.198,-0.557,52.712,-27.417,80.276,42.87,1019.2188671875
7815,1539389389.4986365,2018-10-13_080949,45.495,0.111,-0.057,0.947,-0.778,-0.198,-0.443,53.594,-24.763,81.129,42.88,1019.1955078125
7816,1539389389.6079144,2018-10-13_080949,45.462,0.111,-0.058,0.947,-0.885,-0.175,-0.458,54.652,-25.117,81.129,42.87,1019.2098046875
7817,1539389389.7099628,2018-10-13_080949,45.477,0.11,-0.058,0.949,-0.946,-0.214,-0.458,53.065,-26.355,80.276,42.87,1019.2167578125
7818,1539389389.8130624,2018-10-13_080949,45.48,0.109,-0.058,0.944,-0.771,-0.008,-0.481,52.183,-27.24,81.47,42.87,1019.2188671875
7819,1539389389.9132059,2018-10-13_080949,45.447,0.11,-0.058,0.95,-0.717,-0.305,-0.336,53.241,-26.178,82.151,42.87,1019.1980859375
7820,1539389390.0227234,2018-10-13_080950,45.474,0.108,-0.059,0.945,-0.732,-0.16,-0.557,54.652,-27.24,80.788,42.87,1019.1859765625
7821,1539389390.1237721,2018-10-13_080950,45.459,0.109,-0.06,0.951,-0.9,-0.214,-0.435,52.889,-26.532,82.492,42.88,1019.1972265625
7822,1539389390.2257524,2018-10-13_080950,45.48,0.11,-0.057,0.946,-0.732,-0.252,-0.443,53.418,-27.417,80.617,42.88,1019.2216015625
7823,1539389390.3298347,2018-10-13_080950,45.477,0.109,-0.06,0.948,-0.763,-0.168,-0.534,53.241,-24.41,81.47,42.88,1019.20125
7824,1539389390.432208,2018-10-13_080950,45.453,0.108,-0.059,0.948,-0.938,-0.168,-0.641,52.712,-24.94,80.958,42.89,1019.2259375
7825,1539389390.5325556,2018-10-13_080950,45.486,0.11,-0.062,0.953,-0.679,-0.023,-0.45,52.712,-27.417,81.299,42.89,1019.1969140625
7826,1539389390.6374285,2018-10-13_080950,45.483,0.109,-0.06,0.948,-0.816,-0.114,-0.542,53.418,-26.709,80.617,42.89,1019.232421875
7827,1539389390.7394226,2018-10-13_080950,45.483,0.107,-0.057,0.949,-0.793,-0.198,-0.557,52.889,-25.825,81.47,42.9,1019.215546875
7828,1539389390.8426046,2018-10-13_080950,45.48,0.109,-0.058,0.947,-0.786,-0.031,-0.443,53.594,-26.886,80.106,42.9,1019.2328515625
7829,1539389390.945466,2018-10-13_080950,45.486,0.108,-0.057,0.948,-0.809,-0.107,-0.504,52.889,-25.825,79.765,42.9,1019.245234375
7830,1539389391.0477388,2018-10-13_080951,45.498,0.109,-0.059,0.947,-0.771,-0.183,-0.511,52.36,-26.002,81.981,42.9,1019.215546875
7831,1539389391.1502745,2018-10-13_080951,45.486,0.108,-0.057,0.948,-0.801,-0.16,-0.526,0,0,0,42.9,1019.2380078125
7832,1539389391.2466476,2018-10-13_080951,45.495,0.108,-0.061,0.947,-0.793,-0.122,-0.427,0,0,0,42.9,1019.25390625
7833,1539389391.3375237,2018-10-13_080951,45.519,0.109,-0.059,0.951,-0.854,-0.137,-0.488,53.065,-26.709,81.299,42.91,1019.2296484375
7834,1539389391.4382606,2018-10-13_080951,45.495,0.109,-0.059,0.951,-0.854,-0.031,-0.412,53.241,-27.24,82.492,42.9,1019.23875
7835,1539389391.5416546,2018-10-13_080951,45.504,0.109,-0.058,0.95,-0.786,-0.183,-0.381,53.065,-26.002,80.617,42.9,1019.258203125
7836,1539389391.641479,2018-10-13_080951,45.492,0.108,-0.058,0.95,-0.771,-0.107,-0.526,54.652,-27.593,82.492,42.9,1019.2266015625
7837,1539389391.744516,2018-10-13_080951,45.507,0.113,-0.059,0.945,-0.801,0.0,-0.404,53.241,-28.301,81.81,42.9,1019.221875
7838,1539389391.8540888,2018-10-13_080951,45.498,0.108,-0.059,0.948,-0.755,-0.061,-0.504,52.536,-27.947,82.492,42.91,1019.22875
7839,1539389391.9574633,2018-10-13_080951,45.522,0.11,-0.058,0.952,-0.839,-0.046,-0.412,52.889,-26.532,80.447,42.9,1019.228359375
7840,1539389392.056565,2018-10-13_080952,45.525,0.109,-0.059,0.948,-0.9,-0.305,-0.488,53.77,-26.709,80.276,42.9,1019.2248828125
7841,1539389392.1652348,2018-10-13_080952,45.495,0.109,-0.056,0.948,-0.793,-0.076,-0.481,52.536,-27.593,81.47,42.91,1019.2270703125
7842,1539389392.2684064,2018-10-13_080952,45.507,0.107,-0.058,0.946,-0.786,-0.191,-0.443,51.831,-25.471,81.81,42.91,1019.2183984375
7843,1539389392.3758764,2018-10-13_080952,45.525,0.108,-0.055,0.949,-0.71,-0.061,-0.366,52.007,-25.648,80.617,42.91,1019.235703125
7844,1539389392.4805803,2018-10-13_080952,45.542,0.107,-0.059,0.95,-0.694,-0.244,-0.374,55.357,-27.24,82.151,42.91,1019.2101171875
7845,1539389392.587036,2018-10-13_080952,45.519,0.107,-0.059,0.949,-0.877,-0.229,-0.366,52.712,-25.648,80.958,42.91,1019.224453125
7846,1539389392.684811,2018-10-13_080952,45.522,0.11,-0.059,0.946,-0.801,-0.076,-0.443,52.007,-24.94,80.617,42.91,1019.2383203125
7847,1539389392.7963939,2018-10-13_080952,45.507,0.107,-0.057,0.949,-0.885,-0.275,-0.557,52.36,-26.355,81.64,42.91,1019.2521875
7848,1539389392.8997195,2018-10-13_080952,45.498,0.11,-0.058,0.948,-0.74,-0.13,-0.42,51.831,-25.471,80.788,42.91,1019.2196875
7849,1539389393.0056381,2018-10-13_080953,45.483,0.109,-0.061,0.948,-0.839,-0.214,-0.542,52.36,-25.648,81.981,42.91,1019.243046875
7850,1539389393.1056213,2018-10-13_080953,45.474,0.111,-0.06,0.947,-0.778,0.015,-0.519,51.126,-26.178,81.81,42.9,1019.226328125
7851,1539389393.2063382,2018-10-13_080953,45.501,0.109,-0.058,0.949,-0.923,-0.282,-0.42,53.594,-26.532,81.47,42.89,1019.217265625
7852,1539389393.3113964,2018-10-13_080953,45.474,0.112,-0.057,0.948,-0.946,-0.435,-0.397,0,0,0,42.88,1019.22625
7853,1539389393.410135,2018-10-13_080953,45.459,0.111,-0.059,0.947,-0.839,-0.137,-0.435,0,0,0,42.87,1019.2305859375
7854,1539389393.5079165,2018-10-13_080953,45.456,0.11,-0.057,0.948,-0.832,-0.13,-0.496,0,0,0,42.87,1019.22625
7855,1539389393.6049018,2018-10-13_080953,45.462,0.109,-0.058,0.946,-0.908,-0.137,-0.381,0,0,0,42.87,1019.219765625
7856,1539389393.7067623,2018-10-13_080953,45.465,0.107,-0.057,0.951,-0.778,-0.427,-0.435,54.828,-26.709,80.617,42.86,1019.2258203125
7857,1539389393.8102639,2018-10-13_080953,45.453,0.108,-0.057,0.949,-0.893,-0.153,-0.443,0,0,0,42.87,1019.2418359375
7858,1539389393.9081206,2018-10-13_080953,45.453,0.109,-0.058,0.952,-0.854,-0.221,-0.343,53.241,-26.886,80.447,42.87,1019.2474609375
7859,1539389394.0061564,2018-10-13_080954,45.441,0.11,-0.06,0.947,-0.854,-0.42,-0.565,54.299,-26.886,80.106,42.87,1019.2128125
7860,1539389394.1051893,2018-10-13_080954,45.468,0.114,-0.059,0.945,-0.74,0.038,-0.412,53.418,-24.94,81.64,42.87,1019.2019921875
7861,1539389394.2093909,2018-10-13_080954,45.444,0.11,-0.062,0.945,-0.618,-0.038,-0.435,54.475,-26.355,81.299,42.87,1019.2457421875
7862,1539389394.3085785,2018-10-13_080954,45.432,0.11,-0.056,0.942,-0.633,0.793,-0.374,53.418,-27.417,81.981,42.86,1019.215
7863,1539389394.409195,2018-10-13_080954,45.426,0.11,-0.061,0.953,-0.214,0.801,-0.435,52.183,-26.886,82.151,42.86,1019.18671875
7864,1539389394.508676,2018-10-13_080954,45.417,0.102,-0.058,0.957,-0.603,0.328,-0.427,0,0,0,42.86,1019.1837890625
7865,1539389394.6088705,2018-10-13_080954,45.441,0.107,-0.055,0.949,-1.038,-0.366,-0.412,0,0,0,42.86,1019.204609375
7866,1539389394.7070718,2018-10-13_080954,45.408,0.101,-0.064,0.956,-0.687,-0.244,-0.32,52.183,-25.825,83.515,42.86,1019.215
7867,1539389394.8077087,2018-10-13_080954,45.462,0.112,-0.056,0.946,-0.702,0.13,-0.465,53.77,-26.002,83.344,42.86,1019.2033203125
7868,1539389394.9052033,2018-10-13_080954,45.471,0.107,-0.056,0.946,-0.664,0.389,-0.389,52.536,-25.471,81.47,42.87,1019.2284375
7869,1539389395.0068655,2018-10-13_080955,45.468,0.106,-0.059,0.953,-0.58,0.076,-0.328,52.183,-26.532,81.47,42.87,1019.1994140625
7870,1539389395.105407,2018-10-13_080955,45.459,0.102,-0.058,0.952,-0.595,0.237,-0.42,54.828,-25.648,81.64,42.87,1019.211953125
7871,1539389395.2056746,2018-10-13_080955,45.45,0.109,-0.057,0.953,-0.977,-0.473,-0.427,53.594,-25.825,80.788,42.88,1019.20546875
7872,1539389395.30703,2018-10-13_080955,45.462,0.106,-0.058,0.945,-0.755,-0.015,-0.465,53.946,-26.178,82.151,42.88,1019.232421875
7873,1539389395.4106696,2018-10-13_080955,45.474,0.109,-0.062,0.947,-0.809,-0.137,-0.32,53.241,-27.593,80.447,42.88,1019.230703125
7874,1539389395.5174963,2018-10-13_080955,45.462,0.107,-0.059,0.949,-0.74,-0.175,-0.381,55.533,-28.124,81.981,42.88,1019.22203125
7875,1539389395.6219254,2018-10-13_080955,45.486,0.107,-0.058,0.948,-0.969,-0.183,-0.465,53.065,-27.77,83.685,42.88,1019.2094921875
7876,1539389395.7238204,2018-10-13_080955,45.471,0.11,-0.058,0.95,-0.763,-0.114,-0.427,52.889,-27.947,81.81,42.88,1019.230703125
7877,1539389395.8254108,2018-10-13_080955,45.495,0.106,-0.06,0.949,-0.748,-0.137,-0.427,52.536,-26.886,81.81,42.89,1019.2371875
7878,1539389395.91637,2018-10-13_080955,45.465,0.109,-0.059,0.945,-0.725,0.191,-0.412,53.77,-26.709,79.595,42.89,1019.2350390625
7879,1539389396.0171769,2018-10-13_080956,45.474,0.109,-0.057,0.947,-0.763,-0.053,-0.412,52.183,-26.532,81.47,42.89,1019.243671875
7880,1539389396.1144874,2018-10-13_080956,45.465,0.11,-0.056,0.949,-0.832,-0.114,-0.381,54.828,-26.709,80.958,42.89,1019.2263671875
7881,1539389396.21518,2018-10-13_080956,45.474,0.109,-0.06,0.954,-0.656,-0.122,-0.496,54.123,-26.002,81.981,42.89,1019.245859375
7882,1539389396.3127286,2018-10-13_080956,45.48,0.11,-0.059,0.948,-0.755,-0.046,-0.389,53.241,-26.886,81.81,42.89,1019.22546875
7883,1539389396.4142547,2018-10-13_080956,45.501,0.105,-0.059,0.951,-0.71,-0.145,-0.549,52.183,-26.178,80.788,42.89,1019.2371875
7884,1539389396.5179656,2018-10-13_080956,45.483,0.112,-0.057,0.949,-0.755,-0.465,-0.626,53.594,-26.886,80.788,42.89,1019.2462890625
7885,1539389396.6221561,2018-10-13_080956,45.456,0.108,-0.06,0.952,-0.679,-0.259,-0.496,53.594,-27.24,81.129,42.89,1019.2480078125
7886,1539389396.7310195,2018-10-13_080956,45.453,0.109,-0.061,0.95,-0.832,-0.427,-0.42,51.478,-26.532,82.151,42.9,1019.24328125
7887,1539389396.8330503,2018-10-13_080956,45.462,0.112,-0.058,0.948,-0.824,-0.175,-0.42,54.652,-27.947,82.492,42.9,1019.241953125
7888,1539389396.9352078,2018-10-13_080956,45.486,0.111,-0.057,0.947,-0.687,-0.084,-0.496,53.418,-26.709,81.299,42.9,1019.25015625
7889,1539389397.032971,2018-10-13_080957,45.465,0.11,-0.06,0.949,-0.862,-0.298,-0.366,54.299,-27.593,80.788,42.9,1019.241484375
7890,1539389397.1358316,2018-10-13_080957,45.48,0.11,-0.059,0.95,-0.839,-0.145,-0.488,52.36,-26.709,80.276,42.9,1019.2449609375
7891,1539389397.245202,2018-10-13_080957,45.489,0.107,-0.058,0.945,-0.854,-0.153,-0.488,52.536,-25.825,81.47,42.9,1019.2417578125
7892,1539389397.3471603,2018-10-13_080957,45.498,0.11,-0.058,0.947,-0.816,-0.076,-0.458,55.004,-25.471,82.492,42.9,1019.2383203125
7893,1539389397.4616094,2018-10-13_080957,45.492,0.11,-0.06,0.95,-0.816,-0.16,-0.389,52.183,-26.886,82.151,42.9,1019.2469921875
7894,1539389397.5669801,2018-10-13_080957,45.474,0.109,-0.054,0.948,-0.702,0.053,-0.542,55.18,-25.648,83.344,42.9,1019.2401953125
7895,1539389397.6766825,2018-10-13_080957,45.477,0.111,-0.06,0.946,-0.908,-0.404,-0.519,52.712,-26.709,81.64,42.91,1019.2530078125
7896,1539389397.779021,2018-10-13_080957,45.489,0.111,-0.056,0.948,-0.9,-0.214,-0.397,52.712,-27.063,80.958,42.91,1019.241328125
7897,1539389397.8871083,2018-10-13_080957,45.468,0.109,-0.06,0.948,-0.816,0.008,-0.427,54.299,-26.532,80.447,42.91,1019.2487109375
7898,1539389397.9867802,2018-10-13_080957,45.516,0.107,-0.062,0.952,-0.916,-0.458,-0.412,54.123,-25.294,81.299,42.91,1019.25390625
7899,1539389398.093815,2018-10-13_080958,45.51,0.109,-0.057,0.947,-0.778,0.061,-0.427,53.065,-24.94,80.958,42.91,1019.269921875
7900,1539389398.1949701,2018-10-13_080958,45.513,0.107,-0.061,0.956,-1.053,-0.656,-0.443,0,0,0,42.91,1019.2534765625
7901,1539389398.2986898,2018-10-13_080958,45.501,0.111,-0.058,0.946,-0.786,-0.114,-0.488,53.594,-26.532,82.833,42.91,1019.2266015625
7902,1539389398.3982513,2018-10-13_080958,45.489,0.112,-0.06,0.945,-0.687,-0.214,-0.412,53.241,-26.178,82.151,42.92,1019.2603515625
7903,1539389398.4973292,2018-10-13_080958,45.513,0.11,-0.058,0.945,-0.755,0.046,-0.473,0,0,0,42.92,1019.2443359375
7904,1539389398.5902312,2018-10-13_080958,45.513,0.11,-0.058,0.949,-0.832,-0.252,-0.381,53.418,-27.063,84.367,42.92,1019.26515625
7905,1539389398.6936305,2018-10-13_080958,45.525,0.109,-0.059,0.949,-0.793,-0.191,-0.374,53.77,-25.648,83.685,42.91,1019.245625
7906,1539389398.7987862,2018-10-13_080958,45.495,0.11,-0.059,0.946,-0.748,-0.031,-0.458,53.946,-27.24,82.833,42.91,1019.2421875
