Data,Timestamp,Wall_Time,MPU_Temp,IMU_Ax,IMU_Ay,IMU_Az,IMU_Gx,IMU_Gy,IMU_Gz,MSU_Ax,MSU_Ay,MSU_Az,Baro_Temp,Baro
359,1539402971.1234794,2018-10-13_115611,42.389,-0.192,0.025,0.783,-15.968,38.071,-11.963,24.681,81.365,-19.771,39.67,1017.8419921875
360,1539402971.137743,2018-10-13_115611,42.407,-0.226,0.0,0.854,-17.181,12.733,-14.992,26.092,81.012,-22.498,39.67,1017.8419921875
361,1539402971.1521347,2018-10-13_115611,42.383,-0.213,0.046,1.068,-17.38,33.638,-41.985,25.21,81.542,-22.327,39.68,1017.8667578125
362,1539402971.1665168,2018-10-13_115611,42.413,-0.368,0.067,0.968,-3.525,38.971,-87.029,25.739,79.596,-23.18,39.68,1017.8667578125
363,1539402971.1809201,2018-10-13_115611,42.413,-0.291,-0.017,0.749,36.873,-19.318,-103.371,28.031,79.773,-22.668,39.68,1017.8667578125
364,1539402971.1951976,2018-10-13_115611,42.407,-0.21,-0.131,0.8,66.04,-89.096,-106.346,29.618,78.889,-21.816,39.68,1017.8667578125
365,1539402971.209486,2018-10-13_115611,42.398,0.08,-0.135,1.254,37.788,-14.076,-72.701,32.262,78.712,-19.941,39.68,1017.8667578125
366,1539402971.223704,2018-10-13_115611,42.41,0.034,0.012,1.024,4.997,25.238,-59.738,32.262,77.297,-21.305,39.68,1017.836640625
367,1539402971.2379415,2018-10-13_115611,42.389,-0.12,0.061,0.849,-1.64,9.094,-58.708,31.381,76.413,-20.793,39.68,1017.836640625
368,1539402971.2523046,2018-10-13_115611,42.395,-0.17,0.044,0.95,18.021,8.591,-61.104,32.791,77.12,-19.43,39.68,1017.836640625
369,1539402971.2666297,2018-10-13_115611,42.377,-0.155,0.073,0.954,19.753,-6.775,-83.168,32.615,76.59,-19.6,39.68,1017.836640625
370,1539402971.280929,2018-10-13_115611,42.395,-0.469,0.008,1.001,8.461,-9.636,-62.103,34.378,75.174,-19.941,39.68,1017.850078125
371,1539402971.2951593,2018-10-13_115611,42.425,-0.281,-0.15,1.066,50.919,-49.782,6.248,34.554,73.229,-19.089,39.69,1017.850078125
372,1539402971.3095458,2018-10-13_115611,42.386,-0.198,-0.196,1.112,94.086,7.378,27.115,32.791,74.644,-19.43,39.69,1017.850078125
373,1539402971.323945,2018-10-13_115611,42.398,-0.205,-0.124,1.064,91.476,27.298,41.252,31.028,73.936,-19.43,39.69,1017.850078125
374,1539402971.338568,2018-10-13_115611,42.395,-0.221,0.002,0.975,61.859,-27.336,30.617,32.262,75.528,-18.919,39.69,1017.850078125
375,1539402971.3530827,2018-10-13_115611,42.413,-0.143,0.119,0.862,52.17,-38.109,6.836,30.852,75.528,-20.623,39.69,1017.836875
376,1539402971.3675315,2018-10-13_115611,42.371,-0.185,0.158,0.952,65.536,-28.366,2.579,33.144,76.766,-22.157,39.69,1017.836875
377,1539402971.381843,2018-10-13_115611,42.392,-0.246,0.024,1.152,107.582,-9.445,19.058,29.441,75.528,-20.623,39.69,1017.836875
378,1539402971.3961968,2018-10-13_115611,42.392,-0.233,0.097,1.216,156.815,9.544,29.938,28.207,76.059,-19.43,39.69,1017.836875
379,1539402971.4106243,2018-10-13_115611,42.41,-0.2,0.219,1.205,184.074,25.024,25.063,26.973,75.528,-20.623,39.69,1017.836875
380,1539402971.4295297,2018-10-13_115611,42.401,-0.267,0.208,0.883,163.315,54.886,-1.663,26.444,73.583,-21.816,39.69,1017.857109375
381,1539402971.444758,2018-10-13_115611,42.407,-0.302,0.322,0.725,132.561,90.607,-18.257,24.505,71.991,-23.35,39.69,1017.857109375
382,1539402971.4591885,2018-10-13_115611,42.38,-0.331,0.386,0.592,115.242,106.43,-27.42,24.152,70.222,-23.35,39.69,1017.857109375
383,1539402971.4736273,2018-10-13_115611,42.398,-0.312,0.4,0.623,95.833,75.92,-34.187,24.329,68.984,-24.543,39.69,1017.857109375
384,1539402971.4880123,2018-10-13_115611,42.395,-0.173,0.513,0.661,86.441,41.824,-46.822,23.8,68.453,-25.395,39.7,1017.885625
385,1539402971.502218,2018-10-13_115611,42.407,-0.143,0.521,0.741,87.914,17.387,-72.35,25.387,66.861,-27.27,39.7,1017.885625
386,1539402971.5165124,2018-10-13_115611,42.395,-0.184,0.411,0.927,99.869,-8.476,-80.719,25.739,63.323,-26.588,39.7,1017.885625
387,1539402971.5308857,2018-10-13_115611,42.392,-0.184,0.467,1.015,110.329,-19.173,-64.957,26.444,65.092,-25.566,39.7,1017.885625
388,1539402971.5453327,2018-10-13_115611,42.401,-0.183,0.476,0.976,111.214,34.119,-45.319,25.915,63.5,-25.736,39.7,1017.8476953125
389,1539402971.5597565,2018-10-13_115611,42.395,-0.223,0.378,0.865,111.427,112.434,-24.529,24.681,61.555,-23.861,39.7,1017.8516015625
390,1539402971.5740938,2018-10-13_115611,42.41,-0.192,0.478,0.763,98.74,146.767,-4.372,26.092,60.847,-24.884,39.7,1017.8516015625
391,1539402971.58839,2018-10-13_115611,42.404,-0.145,0.534,0.688,74.745,136.536,0.725,25.563,59.609,-25.395,39.7,1017.8516015625
392,1539402971.6026726,2018-10-13_115611,42.41,-0.237,0.462,0.666,53.757,109.253,-4.982,23.624,60.14,-25.225,39.7,1017.8516015625
393,1539402971.6169975,2018-10-13_115611,42.407,-0.282,0.432,0.735,55.695,91.103,11.894,22.037,59.609,-26.077,39.7,1017.867109375
394,1539402971.6313076,2018-10-13_115611,42.413,-0.315,0.447,0.816,88.341,83.878,27.649,22.742,60.67,-25.395,39.7,1017.867109375
395,1539402971.6456761,2018-10-13_115611,42.422,-0.385,0.746,0.705,99.06,128.304,43.877,19.921,59.963,-27.441,39.7,1017.867109375
396,1539402971.6600432,2018-10-13_115611,42.422,-0.356,0.891,0.628,63.339,174.042,58.746,18.687,60.14,-26.588,39.7,1017.867109375
397,1539402971.6742957,2018-10-13_115611,42.413,-0.362,0.733,0.461,20.164,228.897,66.544,16.395,61.024,-27.441,39.7,1017.867109375
398,1539402971.688653,2018-10-13_115611,42.386,-0.415,0.503,0.342,-14.74,230.614,61.729,17.101,60.316,-29.827,39.7,1017.8666796875
399,1539402971.7028954,2018-10-13_115611,42.392,-0.658,0.521,0.417,-64.011,73.296,49.82,15.161,61.555,-30.679,39.7,1017.8666796875
400,1539402971.717233,2018-10-13_115611,42.389,-0.834,0.475,0.58,-94.116,-53.902,16.785,13.751,61.908,-31.02,39.7,1017.8666796875
401,1539402971.7315795,2018-10-13_115611,42.401,-0.877,0.62,0.697,-115.517,-155.029,-49.393,13.046,59.432,-30.679,39.7,1017.8666796875
402,1539402971.745903,2018-10-13_115611,42.422,-0.78,0.504,0.771,-154.19,-214.622,-111.214,16.043,60.67,-29.486,39.7,1017.852890625
403,1539402971.760257,2018-10-13_115611,42.401,-0.563,0.519,0.791,-203.445,-239.548,-154.938,14.985,60.316,-26.418,39.69,1017.845078125
404,1539402971.7745802,2018-10-13_115611,42.413,-0.376,0.502,0.743,-249.374,-229.5,-167.015,16.043,58.548,-21.646,39.69,1017.845078125
405,1539402971.7889354,2018-10-13_115611,42.371,-0.289,0.429,0.777,-250.0,-212.242,-146.698,16.748,58.194,-23.009,39.69,1017.845078125
406,1539402971.8032658,2018-10-13_115611,42.41,-0.224,0.428,0.809,-216.324,-196.182,-114.357,18.687,55.894,-21.475,39.69,1017.845078125
407,1539402971.817555,2018-10-13_115611,42.383,-0.206,0.445,0.792,-162.125,-140.297,-76.347,20.098,56.956,-21.475,39.69,1017.8472265625
408,1539402971.8317854,2018-10-13_115611,42.407,-0.275,0.372,0.774,-109.207,-66.406,-36.179,19.569,56.425,-20.623,39.69,1017.8472265625
409,1539402971.8460379,2018-10-13_115611,42.383,-0.367,0.319,0.76,-79.323,-36.72,-16.655,19.569,56.071,-19.26,39.69,1017.8472265625
410,1539402971.860403,2018-10-13_115611,42.404,-0.418,0.261,0.762,-78.705,-40.672,-27.214,20.274,56.779,-19.941,39.69,1017.8472265625
411,1539402971.8747876,2018-10-13_115611,42.386,-0.405,0.172,0.792,-83.443,-78.423,-46.15,20.627,55.718,-19.941,39.69,1017.8472265625
412,1539402971.8890429,2018-10-13_115611,42.401,-0.323,0.098,0.829,-94.002,-117.226,-63.316,19.745,56.248,-18.748,39.69,1017.839921875
413,1539402971.9034314,2018-10-13_115611,42.383,-0.214,0.082,0.862,-109.245,-169.266,-72.449,19.04,53.772,-18.066,39.69,1017.839921875
414,1539402971.9175653,2018-10-13_115611,42.413,-0.117,0.058,0.902,-126.305,-205.894,-70.686,22.39,53.241,-16.192,39.69,1017.839921875
415,1539402971.9317424,2018-10-13_115611,42.398,-0.055,-0.062,0.948,-110.191,-201.256,-67.451,23.447,53.595,-16.873,39.69,1017.839921875
416,1539402971.9460468,2018-10-13_115611,42.392,0.011,-0.089,0.931,-79.216,-145.332,-63.202,22.742,52.18,-15.851,39.69,1017.851953125
417,1539402971.960341,2018-10-13_115611,42.407,0.045,-0.073,0.889,-50.743,-80.17,-42.824,23.976,49.88,-14.999,39.69,1017.8444140625
418,1539402971.9746585,2018-10-13_115611,42.383,0.056,-0.033,0.854,-27.931,-29.205,-8.842,24.329,50.234,-13.294,39.69,1017.8444140625
419,1539402971.9889684,2018-10-13_115611,42.398,0.043,-0.073,0.856,-13.176,-27.138,15.251,23.976,50.588,-13.294,39.69,1017.8444140625
420,1539402972.003165,2018-10-13_115612,42.395,0.028,-0.098,0.957,14.427,-36.697,18.456,23.095,51.119,-14.828,39.69,1017.8444140625
421,1539402972.0175145,2018-10-13_115612,42.398,0.015,0.007,0.995,62.63,9.163,16.556,23.271,49.88,-13.294,39.68,1017.836640625
422,1539402972.0318246,2018-10-13_115612,42.392,0.009,0.073,1.01,99.152,88.264,25.612,23.447,51.472,-11.76,39.68,1017.836640625
423,1539402972.0460846,2018-10-13_115612,42.38,-0.037,0.089,0.964,104.889,144.691,38.193,22.213,50.588,-12.272,39.68,1017.836640625
424,1539402972.0604093,2018-10-13_115612,42.389,-0.079,0.046,0.907,92.224,152.672,42.877,22.742,52.534,-14.828,39.68,1017.836640625
425,1539402972.0746944,2018-10-13_115612,42.392,-0.136,0.085,0.859,77.4,138.359,50.903,21.332,52.534,-13.806,39.68,1017.836640625
426,1539402972.0889144,2018-10-13_115612,42.383,-0.154,0.147,0.819,66.414,113.983,63.263,21.684,53.949,-14.146,39.68,1017.86421875
427,1539402972.103123,2018-10-13_115612,42.389,-0.178,0.198,0.789,52.322,82.481,74.638,19.921,53.241,-16.533,39.68,1017.86421875
428,1539402972.1174037,2018-10-13_115612,42.353,-0.219,0.202,0.924,59.288,109.108,86.647,20.098,54.479,-14.999,39.68,1017.86421875
429,1539402972.1315746,2018-10-13_115612,42.407,-0.261,0.145,0.807,69.496,145.37,78.751,18.864,55.364,-16.192,39.68,1017.86421875
430,1539402972.1458342,2018-10-13_115612,42.395,-0.29,0.146,0.717,52.01,88.448,66.284,17.453,57.133,-17.896,39.68,1017.8607421875
431,1539402972.1600816,2018-10-13_115612,42.386,-0.295,0.204,0.69,24.445,28.366,55.702,16.748,56.071,-18.237,39.68,1017.856875
432,1539402972.1742866,2018-10-13_115612,42.404,-0.297,0.256,0.728,6.195,-9.804,49.438,16.572,56.956,-18.066,39.68,1017.856875
433,1539402972.1885848,2018-10-13_115612,42.383,-0.308,0.185,0.805,20.775,-34.653,41.374,17.101,56.779,-18.919,39.68,1017.856875
434,1539402972.202808,2018-10-13_115612,42.38,-0.288,0.226,0.872,58.006,-18.227,33.005,17.277,56.248,-17.385,39.68,1017.856875
435,1539402972.2170086,2018-10-13_115612,42.368,-0.285,0.37,0.891,91.347,10.109,30.426,15.161,57.309,-19.089,39.68,1017.84890625
436,1539402972.2311838,2018-10-13_115612,42.404,-0.326,0.481,0.873,94.315,-0.549,31.662,15.69,56.779,-18.237,39.67,1017.84890625
437,1539402972.245444,2018-10-13_115612,42.398,-0.375,0.503,1.01,73.944,-78.056,29.358,16.043,57.486,-17.555,39.67,1017.84890625
438,1539402972.2597518,2018-10-13_115612,42.389,-0.343,0.53,1.193,56.847,-127.327,12.802,15.867,58.371,-17.385,39.67,1017.84890625
439,1539402972.2740881,2018-10-13_115612,42.41,-0.298,0.51,1.285,27.428,-120.064,-7.103,16.219,56.248,-14.317,39.67,1017.84890625
440,1539402972.2884028,2018-10-13_115612,42.413,-0.265,0.471,1.248,-14.618,-101.425,-19.188,15.161,56.602,-13.976,39.68,1017.863125
441,1539402972.3027465,2018-10-13_115612,42.377,-0.255,0.391,1.2,-75.592,-118.95,-33.989,16.924,55.894,-13.635,39.68,1017.863125
442,1539402972.3174603,2018-10-13_115612,42.392,-0.221,0.291,1.273,-138.283,-131.477,-51.628,16.748,55.364,-10.397,39.68,1017.863125
443,1539402972.3320534,2018-10-13_115612,42.395,-0.099,0.293,1.294,-182.419,-104.431,-53.024,17.277,55.187,-9.885,39.68,1017.863125
444,1539402972.3465672,2018-10-13_115612,42.404,-0.042,0.182,1.231,-222.244,-64.209,-36.659,16.395,55.01,-10.397,39.68,1017.8493359375
445,1539402972.360908,2018-10-13_115612,42.386,-0.038,0.1,1.088,-250.0,-46.341,-22.148,18.687,54.479,-11.249,39.67,1017.8454296875
446,1539402972.375213,2018-10-13_115612,42.386,-0.063,-0.025,0.903,-250.0,-36.118,-17.548,20.274,52.534,-11.419,39.67,1017.8454296875
447,1539402972.389596,2018-10-13_115612,42.386,-0.034,-0.09,0.708,-250.0,-46.593,-20.744,20.979,52.534,-10.056,39.67,1017.8454296875
448,1539402972.4039614,2018-10-13_115612,42.41,0.006,-0.036,0.601,-250.0,-69.313,-13.954,21.508,52.711,-13.294,39.67,1017.8454296875
449,1539402972.41828,2018-10-13_115612,42.386,-0.004,-0.049,0.589,-250.0,-119.987,-1.358,22.566,52.357,-13.976,39.67,1017.8483984375
450,1539402972.4326448,2018-10-13_115612,42.395,-0.031,-0.251,0.633,-248.497,-163.742,-3.014,22.213,52.711,-12.612,39.67,1017.8483984375
451,1539402972.4469247,2018-10-13_115612,42.371,-0.011,-0.301,0.655,-181.213,-130.165,-17.944,24.152,51.472,-13.806,39.67,1017.8483984375
452,1539402972.4613478,2018-10-13_115612,42.377,0.053,-0.323,0.626,-95.993,-78.3,-35.24,24.152,50.411,-14.828,39.67,1017.8483984375
453,1539402972.4756756,2018-10-13_115612,42.386,0.087,-0.345,0.594,-37.025,-47.081,-45.128,23.095,47.935,-12.783,39.67,1017.8483984375
454,1539402972.4900289,2018-10-13_115612,42.392,0.108,-0.301,0.573,-1.846,-32.524,-49.042,24.329,49.88,-13.294,39.67,1017.84625
455,1539402972.5043483,2018-10-13_115612,42.38,0.114,-0.359,0.661,38.414,-45.586,-53.947,25.21,47.581,-11.76,39.67,1017.84625
456,1539402972.5186417,2018-10-13_115612,42.389,0.158,-0.311,0.703,68.97,-46.783,-58.998,24.858,47.935,-12.783,39.67,1017.84625
457,1539402972.5329778,2018-10-13_115612,42.386,0.167,-0.226,0.734,84.793,-21.553,-54.314,25.034,49.173,-12.612,39.67,1017.84625
458,1539402972.5473094,2018-10-13_115612,42.38,0.186,-0.212,0.806,99.655,5.882,-41.435,26.268,47.935,-10.738,39.67,1017.85484375
459,1539402972.561694,2018-10-13_115612,42.359,0.221,-0.189,0.906,113.388,14.122,-32.478,23.976,48.819,-9.204,39.66,1017.84703125
460,1539402972.5760798,2018-10-13_115612,42.365,0.238,-0.098,0.966,112.579,29.587,-25.589,24.152,50.057,-9.715,39.66,1017.84703125
461,1539402972.5903404,2018-10-13_115612,42.398,0.201,-0.064,0.976,97.557,43.938,-7.362,24.681,47.758,-10.908,39.66,1017.84703125
462,1539402972.6046512,2018-10-13_115612,42.35,0.142,-0.038,1.007,95.024,61.684,3.532,24.505,50.765,-8.692,39.66,1017.84703125
463,1539402972.618949,2018-10-13_115612,42.371,0.109,0.023,1.048,119.789,79.62,-0.183,25.21,48.996,-10.397,39.66,1017.8461328125
464,1539402972.633334,2018-10-13_115612,42.383,0.058,0.089,0.985,139.839,80.193,-3.41,23.8,47.935,-11.419,39.66,1017.8461328125
465,1539402972.6476343,2018-10-13_115612,42.365,-0.014,0.052,0.857,140.472,65.079,-11.093,24.152,49.704,-9.374,39.66,1017.8461328125
466,1539402972.6619074,2018-10-13_115612,42.362,-0.043,0.027,0.819,138.962,31.105,-28.145,23.624,50.942,-9.545,39.66,1017.8461328125
467,1539402972.6762931,2018-10-13_115612,42.362,-0.02,0.043,0.871,152.939,25.497,-50.026,22.742,51.826,-9.374,39.66,1017.8461328125
468,1539402972.6906285,2018-10-13_115612,42.353,0.046,0.086,0.991,177.834,29.701,-68.359,23.271,48.112,-10.226,39.65,1017.853671875
469,1539402972.7049725,2018-10-13_115612,42.365,0.125,0.106,1.094,205.04,73.097,-67.596,23.447,50.765,-8.692,39.65,1017.853671875
470,1539402972.7193074,2018-10-13_115612,42.386,0.17,0.2,1.146,229.767,129.364,-52.528,24.329,50.588,-9.204,39.65,1017.853671875
471,1539402972.733682,2018-10-13_115612,42.341,0.161,0.257,1.156,232.582,163.872,-27.542,23.095,50.411,-9.033,39.65,1017.853671875
472,1539402972.7481012,2018-10-13_115612,42.335,0.059,0.302,1.134,211.975,163.254,-2.754,22.742,52.887,-8.692,39.65,1017.901953125
473,1539402972.7624605,2018-10-13_115612,42.359,-0.053,0.341,1.131,184.166,153.496,10.49,21.155,53.418,-9.204,39.65,1017.898046875
474,1539402972.776727,2018-10-13_115612,42.347,-0.128,0.375,1.083,155.273,139.664,13.1,21.508,56.248,-8.522,39.65,1017.898046875
475,1539402972.7910774,2018-10-13_115612,42.362,-0.169,0.417,0.988,109.947,117.348,16.327,20.627,55.01,-9.033,39.65,1017.898046875
476,1539402972.8054638,2018-10-13_115612,42.359,-0.2,0.39,0.879,58.182,85.365,17.639,19.569,55.364,-10.738,39.65,1017.898046875
477,1539402972.819755,2018-10-13_115612,42.356,-0.231,0.367,0.787,15.984,91.515,26.245,18.158,54.302,-11.078,39.64,1017.888515625
478,1539402972.8340476,2018-10-13_115612,42.362,-0.231,0.406,0.68,-15.472,112.823,44.434,19.392,54.833,-9.885,39.64,1017.888515625
479,1539402972.8487573,2018-10-13_115612,42.329,-0.229,0.44,0.589,-45.227,94.284,61.363,18.335,56.956,-12.272,39.64,1017.888515625
480,1539402972.8631752,2018-10-13_115612,42.341,-0.237,0.424,0.58,-66.002,30.716,70.007,17.63,57.663,-13.294,39.64,1017.888515625
481,1539402972.8775156,2018-10-13_115612,42.353,-0.233,0.423,0.606,-75.699,-55.931,70.419,17.982,58.725,-14.317,39.64,1017.888515625
482,1539402972.8917406,2018-10-13_115612,42.332,-0.23,0.414,0.626,-79.155,-122.719,63.751,15.867,56.956,-12.953,39.64,1017.8737890625
483,1539402972.9060144,2018-10-13_115612,42.353,-0.226,0.383,0.651,-87.479,-170.135,54.466,15.69,57.486,-12.442,39.64,1017.8737890625
484,1539402972.9203413,2018-10-13_115612,42.317,-0.144,0.386,0.777,-95.009,-250.0,37.72,16.924,57.309,-11.249,39.64,1017.8737890625
485,1539402972.934664,2018-10-13_115612,42.347,-0.071,0.392,0.875,-85.373,-250.0,14.473,18.511,56.425,-8.692,39.64,1017.8737890625
486,1539402972.9489658,2018-10-13_115612,42.332,-0.012,0.355,0.931,-63.225,-250.0,-4.616,17.63,57.309,-6.818,39.64,1017.8979296875
487,1539402972.963137,2018-10-13_115612,42.344,0.017,0.347,0.904,-36.392,-194.084,-11.52,19.569,56.425,-3.238,39.63,1017.8907421875
488,1539402972.9774213,2018-10-13_115612,42.371,0.031,0.332,0.771,-16.167,-91.187,-11.658,17.982,55.894,-3.75,39.63,1017.8907421875
489,1539402972.9916465,2018-10-13_115612,42.326,0.039,0.348,0.645,-12.207,-39.032,-9.857,21.155,55.541,-3.409,39.63,1017.8907421875
490,1539402973.0058699,2018-10-13_115613,42.335,0.051,0.322,0.584,-14.084,-60.669,-14.816,21.155,56.602,-2.045,39.63,1017.8907421875
491,1539402973.0200725,2018-10-13_115613,42.335,0.099,0.258,0.576,-20.805,-139.839,-32.722,20.803,56.956,-1.023,39.63,1017.9023046875
492,1539402973.0342822,2018-10-13_115613,42.308,0.311,0.172,1.399,-66.223,-93.819,-30.579,25.21,57.84,-1.193,39.63,1017.9023046875
493,1539402973.048566,2018-10-13_115613,42.353,0.574,0.179,1.273,-119.896,30.319,10.155,24.152,60.316,-0.511,39.63,1017.9023046875
494,1539402973.0628433,2018-10-13_115613,42.35,0.302,0.212,0.985,-163.216,77.621,45.273,26.621,61.024,-2.216,39.63,1017.9023046875
495,1539402973.077138,2018-10-13_115613,42.341,0.022,0.122,0.859,-184.387,22.354,24.467,28.56,62.262,-3.068,39.63,1017.9023046875
496,1539402973.0914252,2018-10-13_115613,42.308,0.066,0.265,0.813,-186.768,-44.312,-25.566,30.147,65.269,-2.216,39.63,1017.8725390625
497,1539402973.105653,2018-10-13_115613,42.323,0.078,0.159,0.969,-169.258,-24.78,-61.119,33.32,65.977,-3.238,39.63,1017.8725390625
498,1539402973.1199899,2018-10-13_115613,42.32,0.123,0.048,1.183,-93.681,62.447,-71.579,33.496,64.738,-3.75,39.63,1017.8725390625
499,1539402973.1342018,2018-10-13_115613,42.335,0.383,-0.14,1.451,-26.039,56.358,-58.395,35.435,67.038,-4.602,39.63,1017.8725390625
500,1539402973.1483953,2018-10-13_115613,42.353,0.343,-0.006,1.5,-7.233,-3.51,-25.642,40.019,66.684,-4.261,39.63,1017.8656640625
501,1539402973.1626585,2018-10-13_115613,42.341,0.265,0.043,1.143,10.841,19.936,-1.976,37.375,67.569,-3.409,39.63,1017.8656640625
502,1539402973.1769786,2018-10-13_115613,42.341,0.137,0.017,0.887,39.886,57.381,9.613,38.432,68.63,-4.091,39.63,1017.8656640625
503,1539402973.1911314,2018-10-13_115613,42.332,0.117,0.088,0.823,45.609,40.268,6.783,38.256,66.684,-4.602,39.63,1017.8656640625
504,1539402973.2058132,2018-10-13_115613,42.326,0.135,0.118,0.926,27.527,0.42,0.526,38.961,67.392,-5.624,39.63,1017.8656640625
505,1539402973.2203767,2018-10-13_115613,42.344,0.114,0.152,0.782,-5.547,0.404,3.044,38.432,66.154,-4.431,39.63,1017.8747265625
506,1539402973.2346702,2018-10-13_115613,42.356,0.149,0.056,0.72,-30.296,9.438,4.356,35.964,66.861,-4.091,39.63,1017.8747265625
507,1539402973.2489572,2018-10-13_115613,42.332,0.097,0.052,0.841,-37.415,17.197,2.045,36.493,67.392,-6.647,39.63,1017.8747265625
508,1539402973.2632117,2018-10-13_115613,42.347,-0.025,0.089,0.857,-47.112,25.818,21.935,38.08,67.922,-6.477,39.63,1017.8747265625
509,1539402973.2776551,2018-10-13_115613,42.338,-0.039,0.068,0.748,-81.512,39.589,56.282,38.609,67.745,-4.943,39.63,1017.8747265625
510,1539402973.292007,2018-10-13_115613,42.341,-0.002,-0.012,0.598,-127.075,28.427,74.066,38.256,68.807,-6.647,39.63,1017.8609375
511,1539402973.3062832,2018-10-13_115613,42.344,0.365,-0.133,1.457,-136.52,155.663,73.456,40.372,73.052,-7.67,39.63,1017.8609375
512,1539402973.3207183,2018-10-13_115613,42.329,0.364,-0.088,1.515,-9.209,249.992,-4.585,40.019,75.882,-9.715,39.63,1017.8609375
513,1539402973.3350832,2018-10-13_115613,42.344,-0.153,0.031,1.156,9.186,107.819,-20.981,40.372,76.943,-13.124,39.63,1017.8609375
514,1539402973.349647,2018-10-13_115613,42.323,-0.255,0.049,0.852,8.499,-103.806,-2.701,40.019,75.528,-12.442,39.63,1017.8605078125
515,1539402973.3641074,2018-10-13_115613,42.329,-0.07,-0.093,0.77,-2.663,-55.344,5.653,39.843,74.644,-11.249,39.63,1017.8605078125
516,1539402973.378531,2018-10-13_115613,42.332,0.133,-0.038,0.944,-2.197,51.895,7.309,40.372,76.59,-11.078,39.63,1017.8605078125
517,1539402973.3928542,2018-10-13_115613,42.353,-0.018,0.02,1.039,-6.157,34.554,-6.973,40.372,74.821,-12.783,39.63,1017.8605078125
518,1539402973.4072201,2018-10-13_115613,42.302,-0.138,-0.052,0.981,-1.03,-12.146,-1.526,40.548,74.29,-12.612,39.63,1017.8605078125
519,1539402973.4215608,2018-10-13_115613,42.335,0.037,-0.026,0.907,0.053,-7.278,2.129,41.606,75.351,-12.953,39.62,1017.853125
520,1539402973.435971,2018-10-13_115613,42.335,-0.025,-0.026,0.96,-1.541,11.543,-1.945,40.548,76.059,-12.612,39.62,1017.853125
521,1539402973.4502833,2018-10-13_115613,42.314,-0.061,-0.02,0.981,-1.228,-1.801,-0.412,40.901,76.059,-11.931,39.62,1017.853125
522,1539402973.4646566,2018-10-13_115613,42.317,-0.006,-0.029,0.939,-0.687,-2.541,0.145,39.49,76.413,-12.272,39.62,1017.853125
523,1539402973.4788496,2018-10-13_115613,42.332,-0.031,-0.022,0.951,-1.411,4.776,-0.923,40.548,75.705,-11.59,39.62,1017.853125
524,1539402973.4932282,2018-10-13_115613,42.317,-0.036,-0.024,0.971,-0.771,-1.701,-0.397,39.49,75.351,-12.272,39.62,1017.875546875
525,1539402973.5076125,2018-10-13_115613,42.314,-0.023,-0.024,0.947,-1.251,1.022,-0.519,40.195,76.059,-10.908,39.62,1017.875546875
526,1539402973.5219388,2018-10-13_115613,42.356,-0.037,-0.026,0.958,-1.259,1.038,-0.542,40.548,76.413,-11.59,39.62,1017.875546875
527,1539402973.536309,2018-10-13_115613,42.338,-0.027,-0.028,0.96,-0.565,-0.618,-0.473,38.256,75.174,-13.465,39.62,1017.875546875
528,1539402973.5506356,2018-10-13_115613,42.335,-0.033,-0.026,0.949,-1.35,1.205,-0.534,39.314,76.943,-12.442,39.62,1017.85609375
529,1539402973.5649734,2018-10-13_115613,42.341,-0.031,-0.027,0.955,-0.87,-0.183,-0.488,38.961,75.174,-11.419,39.62,1017.85609375
530,1539402973.5793304,2018-10-13_115613,42.329,-0.029,-0.024,0.954,-0.732,0.412,-0.458,40.195,76.413,-13.635,39.62,1017.85609375
531,1539402973.593603,2018-10-13_115613,42.335,-0.034,-0.026,0.951,-1.167,0.549,-0.542,38.609,76.236,-12.101,39.62,1017.85609375
532,1539402973.6080322,2018-10-13_115613,42.311,-0.03,-0.025,0.956,-0.679,0.29,-0.351,40.724,76.236,-11.76,39.62,1017.85609375
533,1539402973.622337,2018-10-13_115613,42.326,-0.032,-0.025,0.955,-1.099,0.435,-0.534,39.314,76.943,-13.124,39.62,1017.84578125
534,1539402973.6366587,2018-10-13_115613,42.317,-0.032,-0.027,0.958,-0.946,0.183,-0.557,40.548,76.766,-10.908,39.62,1017.84578125
535,1539402973.6508443,2018-10-13_115613,42.341,-0.031,-0.026,0.955,-0.87,0.313,-0.496,40.548,76.059,-12.612,39.62,1017.84578125
536,1539402973.6651468,2018-10-13_115613,42.326,-0.031,-0.027,0.956,-0.977,0.412,-0.435,40.195,76.059,-12.953,39.62,1017.84578125
537,1539402973.6795428,2018-10-13_115613,42.344,-0.033,-0.026,0.958,-0.763,0.191,-0.504,40.019,76.59,-11.76,39.62,1017.84578125
538,1539402973.6938512,2018-10-13_115613,42.323,-0.034,-0.028,0.954,-0.984,0.183,-0.534,40.901,74.998,-11.931,39.62,1017.8578515625
539,1539402973.7081702,2018-10-13_115613,42.338,-0.033,-0.025,0.958,-0.778,0.206,-0.565,39.666,76.943,-13.465,39.62,1017.8578515625
540,1539402973.7225306,2018-10-13_115613,42.335,-0.031,-0.026,0.951,-0.954,0.198,-0.534,40.019,77.651,-11.76,39.62,1017.8578515625
541,1539402973.7369058,2018-10-13_115613,42.338,-0.032,-0.028,0.956,-0.977,0.282,-0.534,40.548,76.413,-12.272,39.62,1017.8578515625
